label,text
,Gracias por tanto amor a mi mano y preguntar
,¿Quién va a ganar hoy?
,(..............)
,"Hombres que dicen """"Te extraño"""" pero que también hacen todo para estar contigo. 🙌"
,Ya estoy en mi casa :) me dormire
,Me urge que sea viernes.
,Eso pasa con el video :/ http://t.co/6UsVdYMp
,@Chuy_As  Feo feo feo
,Sigan a la @conchitacst que es una hermosa y la amo💛.
,Tengo la cara rasguñada
,Despacio y luego me mata
,Tengo horas en un bosque por que a @maribelcda se le ocurrió venir recoger piñitas!
,me voy a dormir
,@ZaharaGabrielle dime dime que sucede ?
,Me diste ganas de extrañarte.
,Extraño a algunas piiiieerrrniiiitaass.
,Aqui en mexico no hay nada como IMATS :'( o algo parecidito??
,Esto y a dormir 😴
,¿Me consienten mucho verdad? 💕💕🙈 http://t.co/jyglSfE6X3
,@SoyRix JAJAJAJAJAJAJAJAJA AY RIX...
,Te amo de todo.
,😨.
,Como un helado uuuufff con @AngelTrujilloV
,Hola :) ¿Cómo va todo?
,Pobre de mi gato
,@AlbertoBuitronR feliz cumple un poco pasado
,Conteste el telefono y me dijeron señora.
,Tengo el sueño tan profundo que se toman la libertad de hacer lo que sea con mi cara. 😭 http://t.co/BFFszr2hP2
,Soy la más intensa en snap: ✨💃 LAYUYACST
,Me gustas.
,Me gustas de todo.
,¡ TE QUEREMOS AQUÍ MILEY CYRUS !        -Nuevo video-  #AQUINOMEMAQUILLO http://t.co/t147OC9d6h     RT RT &lt;3 :).
,Estoy en un dilema pero enorme
,VIDEO NUEVO :D http://t.co/QTGpoo3n RT RT &lt;3
,Hola Yuya
,Que ganas de dormir
,¿Estas enamorado/a? ¿Cómo lo sabes?
,Mi facebook :D!!!! http://t.co/ZwrXC5O6
,México México México México 😍.
,@YuyaGDL_ 💕 Los adoro
,Me voy al teatro :)
,Sonreír hasta que duelan los cachetes 😁.
,Unias de que color rojo o rosa ?
,Para mi también...
,Ya salí del cole
,Una amiga duerme a un lado de mi y de la nada me empieza hablar con un tonito de José José #pidounaplausoparaelamor
,@AlexXx2828 que sucede? D: que tienes?
,Le hacen falta horas a mis días.
,Te quiero tanto
,Hace en verdad mucho mucho no era tan cursi con alguien D: #quemepasa
,@YuyaEspana ¡Y ustedes a mi!🍉🍇
,Me voy al ensayo de las suicidadoras :') cuando regrese edito y subo el videin !!
,Y falles penales como en la secundaria
,@michzurita mich ahorita lo veo
,tu ves teresa
,@ClubFansYuya awwww :') cumplo el 13 de marzo!
,¡Qué tengan bonito día 🙋🏾!
,@lucielovsyouuu y tu eres tan tan bella (:
,Muchas gracias
,Tan sentimental.
,Hace mucho no estaba conmigo la Yuya cursi.
,Hola soy yuya y estoy un tanto incomoda aqui!
,Pues como no quererte.
,@DnielTovar ¡Chii!
,Enamórate de ti
,Hola
,Estoy poniendo amigable mi cuarto para que me dejen salir con emoción.
,@itzyvillarreal jajajajajajjajaajajajjajajaja :)!
,Voy a llegar tarde a teatro :(.
,@werevertumorro Calla
,Este canal lo abrí para compartir con ustedes un poquito mas de mi vida diaria.. http://t.co/pYEpRLb
,@esmeexm jajajaja
,@CourtoisKeilaSV Si si siiiii 🙈💓
,Quiero cariños en mi brazo ahoritita.
,@AvrilL__rocks Cuando se me ocurra algo padre claro que si :) saludos &lt;3!
,Necesito unas clasesitas de ingles urgente
,Creo que algo tiene mi gatita :( se esta dejando abrazar...
,Quisiera que vendieran unas manos masajeadoras de bolsillo. 🙍
,¡A nadita de Colombia y México
,Esa sonrisa tuya me dice una sola cosa.
,GUAPURITS
,🌜🌛.
,Cosas que ya sabes pero que no quieres que te lo digan.
,Tengo el hermano más apoyador.
,Me dieron ganas de que sea navidad :).
,Hola :)! que lindo clima
,Lamento mis tweets nocheros
,soy chiquita.
,@Fernanda8a :Iok fer gracias aun asi ya casi acabo no encontre ni madres aparte de que imovie no me ayuda y no se que hacer :( mañana te veo
,@SandyCoben Tu eres la más hermosa.
,Me voy a abrazar a mamá.
,Muchas gracias a todos los que votaron por mi
,En una hora tengo que estar despierta y aun no puedo dormir :/.
,Chuuuuuuu
,Si voy a subir video
,@migueeLeon nooo en realidad solo voy con una amiga :( pero no a ver musicales
,Estoy organizando algo 👋👰...
,Bye 🌘. http://t.co/929XZQLnrp
,@Joako_GoldenBoy  el el el me dio un perrito tan bonito!! Gracias &lt;3
,Sabes a el amor de mi vida.
,Mentira
,DF DF DF.
,Shshdgahshdttyeisn que ahora ya no me voy a ir de mis territorios #lodecidiomipapa
,Jajajaja más pelito de mentis
,@DnielaMoreno Pues obvio 💕.
,Puerquito bien feliz 🐽🐷. https://t.co/FhLQ0dAHYz
,Estoy super feliz de cumplir años 😂 me siento como cuando mi mamá me hacia un cumpleañitos y mis amiguitos comían pastel en la casa.
,Quemetstequemetstequemetste.
,De que seas muy feliz yo me encargo.
,Guardo tu recuerdo
,@CeecyPonto Eres bien bonita
,Hola hola hola hola :D!
,Hola chiquitos.
,@werevertumorro !Ay! :') Ya te perdono
,buenas noches don david como le va ?
,¡A las 4:00 hoy tenemos video nuevo ✨!
,Te quiero comer la boca.
,¡Acompáñenme a L festival! ✨🎉 ¡Estén pendientes de mis redes que hoy regalo otros 2 boletos! 💪🏻Checa las bases aquí: https://t.co/0TRtiq1RtX
,En el DF abrirán Sephora el 11 de enero
,Me voy al colegio
,@Pexisonadamadre @annieverguetz obvio ;)
,¡JAJAJAJAJAJAJAJAJAJAJAJAJAJA!
,Te extraño mucho.
,¿Fue un buen año para ustedes?
,Que extraño
,¡Pásenle toda la buena ondita a @werevertumorro y a @tomametenoch ustedes pueden!
,@CherriUp tan bonita!
,Todo lo que hago es quererte...
,No estás solo.
,@robobecerra awww no puede ser &lt;3 muchas gracias gracias!!!!!
,💕
,Yeeeeeei video nuevo :D http://t.co/9vH6n6ar RT RT
,@menomenal ¡Ayyyyyyyy 😍😍😍😍!
,⭐️¡GÁNATE UN CAMBIO DE LOOK JUNTO A MI! 😱 💖 ¡Ya quiero ir por ti!    *MIRA
,@MayySKR :) &lt;3.
,Se le indico
,¡Oye
,@QuefishTV @GabyTips @anavbon yo tengo un video en el que nos encontramos bailando con el señor del taxy
,Ultimamente estoy super fachosa y no me encanta :/
,Yo cada que te veo --&gt; 😍
,No me gustan los hombres
,Me pone mal la gente que hace las cosas de la manera más lenta posible 😭.
,@ElJuanpaZurita ¡Ayyyy muchas gracias 🙌💐!
,Aprender a apreciar las cosas sencillas de la vida.
,@werevertumorro Por eso y por todo te quiero tanto.
,Pienso en:.(completa la frase).
,voy al cine :)
,Quiero poder dormir fácil fácil.
,Necesito paz.
,Son las 5 de la manana y no eh dormido nada. Tara tara tarara tara tararara nooo no es amo oor
,Si que te extraño
,"@ALETZEIVONNE: @yuyacst oyye hermosa podriias hablar de como usar tacones porfis.""""// jaja no me conoces en tacones! soy del lo peor:(!"
,Estoyperdida.
,@fansyuya aww que bonita :) saludos
,Buenos dias :) Que dia es hoy? Asi de jueves o viernes?
,Voy a hacerme un pan de naranja
,¿Y ahorita qué tal el clima en Mérida?
,Hola
,Comere un subway vegetariano y agua de maracuya :)
,@werevertumorro ¡Regresa ya! Hace mucho no vemos nuestras series y te extraño! :(. http://t.co/5InhzqGOWn
,Les mando un abrazo muy grande 🙂.
,Es que no hace falta comprender algo para sentirlo.
,Si no sabes que ponerte pero quieres verte súper cool ✌️️👁💖 ¡Tienes que ver el NUEVO VIDEO! 😱 LO AMOO--&gt;… https://t.co/iX7jcNHW2c
,Lo fácil que es el desencanto.
,Hace tiempo no despertaba tan feliz 🙈.
,Eres inevitable..
,¡! http://t.co/8NVuww1IyW
,@SofiaGaitan :)
,Gracias a Dios soy bien ruda!
,¡Subiendo videooooooo! 🎬🙋🏽✨
,¡⚽️
,@werevertumorro Si se ve mucho más linda.   ¡Mucho más!
,@edgardiaz03 de no yuya :( no funciona mi camara!
,Mi nariz esta congelada D:
,@esmeexm yo te mando otro :)!
,Encontré mi maleta
,No hay pretextos. http://t.co/5heL0mFd07
,No sabes cuanto te extraño.
,Quiero ser de las personas que se acuestan en la cama y luego luego se quedan dormidas.
,@zuiisu hi zuiisu:D!
,Por cosas de la vida
,Por lo menos en esta vida quédate conmigo.
,Ya no te espero.
,Me gustas como para que te quedes conmigo toda mi vida.
,Esperando el nuevo video de  @LaChicaDelCrew 🙊💜
,Ay
,@YayoGutierrez tu ni me extrañas cierto?
,Lo construyes o lo destruyes.
,¡Mira como hacer que tus tenis de la antigüedad se vean como nuevos!👌💜
,Inspiración
,Awwwww literal... me encanta :)
,Me urge conseguir #Tamiflu lo necesito 😰 alguien sabe?
,Me voy a dormir un ratito.
,El que se enamora de su amor de verano
,Te necesito aquí :(.
,Y en los parpados.
,@RondasX si :)
,¿Me opero los ojitos para ver bien? Tengo miedo.
,Te encontré.
,Lo nuestro no lo cambio por nada ni nadie.
,¡Ay
,Me gusta gustarte.
,Mi cabeza explotara si no me duermo ahora! Buenas noches..
,@werevertumorro ¡ &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3!
,Alguien tiene una mac de escritorio?.. Es normal que se caliente tanto de la parte de arriba ? :(
,La distancia no cambia el sentimiento.
,Eres para mi.
,Amo a mi tío gabriel salas @salasgabriel
,Nuevo nuevo nuevo video :D http://t.co/GCW9jIK6 RT RT ♥
,Algunas veces también tengo días malos.
,@SandyCoben no podré ir :(!!!!
,Prisas de la vida!!
,Olvidarte es recordar que es imposible.
,Ok. http://t.co/iSgh6xlrsF
,Feliz Viernes :D!
,NUEVO VIDEO http://t.co/jVynTiau RT RT :).
,La Mariand. http://t.co/trgIY8A2HF
,En verdad
,Mañana va a ser un buen día 🤗.
,RT si ya quieres que suba nuevos videos de maquillaje.
,Yo solía siempre decir
,Bonita.
,Me voy me voy! Termine examenes :)
,@Manzanitapatty te mando un beso manzanitapattynskii :)jaja!
,Día rápido.
,Me bañare y escuchare a los beatles &lt;3 #momentoderelajacion
,Qué cool que no te desespero ❤️.
,Hola
,@iammFer ajajajjajajajjajajajjajajajjjaj :)
,¡Despierta!
,buenos dias. Como buena ciudadana llegue a el cole puntualita
,Este año no podré ir a los premios MTV :( 💜💕. Gracias a todos los que me estuvieron apoyando.
,Háblame de ti.
,Te quiero entender.
,@AnaVbon que sucede? Estas bien?
,@RicardoPelaezE Ushhh a mi me dio mucho mucho mas gusto
,Que feo el sentimiento de puntos suspensivos.
,Ser feliz cuando el otro es feliz 🙌.
,¡Ayuuuuudaa! 🙌🏽 ¿Qué video subo hoy? 🤔
,Quieroo un dulceeeeeee!!
,Que es mejor  Canon o Nikon ?
,Ultimamente soy la individua mas feliz del mundo.
,@masosB :D
,Me preguntan si mi mejor amiga es mi mama.
,@Azuul_Blue @AnaVbon @popCherri  o nos metemos mañana o jueves? cuando podamos las 4 :) ustedes digan
,¡Tengo ganas de nada!
,No se necesita llorar para madurar.
,"El ultimo examen de hoy """"etimologias"
,¡Tú puedes 💪!
,Esta hora es mi favorita. ✨ https://t.co/ivTyRRO4co
,✌️ http://t.co/xmJZl2pdZj
,¿Qué haces?
,Migraña perra fucsia.
,@gwabiR Me encanta lo que transmites  💖
,@cessleon no podia dormir sin decirte buenas noches o lo que sea.. fin :)
,Ay. https://t.co/AKFZk6XpMF
,Encontré todo lo que me gusta en una sola persona.
,Ya volví ✨.
,Domingo.  http://t.co/WdhYg6mC
,Bueno
,Ahora mi cabello es negro
,¡¡💛💙❤️!!
,http://twitcam.com/4xcxh - hey no se que pasa jaja
,:) http://t.co/7A4SSN7SYP
,¡Me llevo la sorpresa más linda de la vida
,¡El momento favorito del día 💪💦✨! http://t.co/J9NsYs7qFf
,@ValMarinR ¡Pues ya
,Ando muy quejosa 🙍 necesito un poquis de amor.
,@Fernanda8a jajaja es que yo te amo tanto ...
,@Fernanda8a Ay Mari Fer....
,@SirPotasio :)
,¿Eres de E.U.A? Ven conmigo a Disney el 5 de noviembre
,Saben? acabo de terminar el video de preguntas D: noooo puede ser! sera un poco extremo la cosa de editarlo!
,@AlisaBarenque es que no lo tenia yo ahorita lo cargo y te contesto &lt;3
,¡La más emocionada! 🙊
,Me encantas junto a mí.
,@JManuelCastor jaja cual fama jaja
,@masosB vvveeeeeeeenn
,Hoy te extraño más.
,@werevertumorro Desde hace 3 años sabía lo que quería.
,OOOOH!!!!! estoy de malas por dormirme en las tardes jaja que me sucede!
,@JorgeIsaacVzz :) jajaja ya ves ..
,Estás en todos mis planes.
,Tus ojitos me hacen falta.
,jajajajajjajajajajjaj me acaban de hacer el diaa jajajaja que digo el dia jaja la vida jajajajajajajajajajja
,@mirandaibanez Mi ran di ta ♥ wuuhu Feliz Cumpleaños
,No me olvido de quererlos todos los días.
,@HanniiRivera Gracias por la foto :') que bonita!!
,"VIDEO NUEVO :) """"Mira 3 formas chulisimas y fáciles de pintar tus uñas"""" http://t.co/HSv7jHfJIX   RT RT &lt;3"
,@lucielovesyouuu bonita♥ feliz cumpleaños!!
,@RCKBOT @gabomedal6 entonces FELIZ CUMPLEAÑOS :D :D!!!
,Y yo que te quiero tanto.
,@Fernanda8a no se la mujersuela de gabriel jde y jde con su video veo que me desvelare :S aun no see tu si vas? yo te extrañe mas!
,Match.com
,La migraña de madrugada.
,:) http://t.co/NTZKfUrQmC
,Ustedes siempre son buenos 😌.
,Suspiros de caras felices.
,Hasta las nubes. ☁️ http://t.co/tSYokZ2o8D
,@aatripp @dannygrrrr @mirandaibanez @QuefishTV yo a ustedes los quiero mas y fin (: nos vemos mañanita!
,A ver si tu indiferencia se para de puntitas para darte muchos besitos.
,Te quiero ver el sábado.
,¡Termina con el pelo de leona/ FRIZZ para siempre 😱💕🦁✨👏! No puedo creer que sea tan FÁCIL 🙌  --&gt;… https://t.co/tiIorLIBqS
,Hoy me duele todo.
,@djottomty ¡Esta chulo chulo :)
,Amor absoluto en mis oídos.
,Que mal llegar a situaciones mala ondita para que la gente haga bien su trabajo.
,@SofiaGaitan @Rafasu @feralonsog  :) wuuhuuu!
,Como el agua limpia que brilla si la luz la mira.
,:(.
,Gracias chiquitos lindos.
,En el hotel me cobran 77 pesos 1 hora de internet
,Me vuelvo inútil cuando me clavo con series.
,Creo debería decirte lo que ya sabes.
,Hasta mañana 😌.
,Me regalaron la pócima perfecta para poder dormir
,Me preguntan que por que sonrio cuando escribo..la respuesta solo tu la sabes..
,@Zavalandre yo te mando otro :) saludos!
,Te quiero.      Conmigo.
,En verdad no se que hago tomando fotos a mi diente roto a estas horas y poniéndole circulo para que lo puedan ver bienD:jaw mejor me duermo.
,Ordenando todo para esta semana
,#Miércoles de video nuevo.  ¡Ya los extraño!
,Hola :)
,@julywood1 :) tu eres bella.
,@werevertumorro Eres todo.
,@Alam_Reyes hola te odio por pasar fisica. Ya pagame el boleto de tu mujer acompanante.
,⭐️ ¡OYE
,@masosB. :)
,Nos hacemos falta.
,@McFlavioShow que cosa es esa? :)
,@Fernanda8a Nada de amor en mi vida en estos momentos :) solo tu eres la malita con ideas chacalas... fin
,Mis ojos no saben mentir.
,Tienes cara del padre de mis hijos.
,@MariaPauGuerre que bonita :D!
,Adios carne! http://yfrog.com/h4b96cfj
,Hoy en especial desperté con la necesidad de ver a toda la gente que en mucho tiempo no veía y que es importante en mi vida.
,Me eche un monologo por micrófono re' padre jajaja
,Hola ya jueves
,¿Yuya? - No me paresco? no
,"Yo tengo un """"super heroe"""" y tu no ja (:"
,Me faltas.
,Que tengan un buen dia (: los quiero mucho!!
,Enamoradilla me tienen.
,@arturo_leal_  jajajajajajaja aww!!
,Ven
,&lt;3 &lt;3 &lt;3 &lt;3 :) &lt;3 &lt;3 &lt;3 &lt;3
,Por cierto amigos de la vida
,Busco una mirada con la complicidad.
,@julywood1 tan bonita :)acepto!! si si yo te aviso ☺
,@werevertumorro Soy tu fan #1 :).
,@AleexiszAG :)
,Quiero masajito de pies.
,Por primera vez en meses apagare todo y intentare dormir
,Hijole.
,Me urge mudarme de hogar
,Siento mucho amor.
,@LaapituV un día mas de vida ;).
,Acabo de subir VIDEO🌵 les cuento muchos secretos que sacan de problemas chiquitos🌺😥 https://t.co/d5mLmHqfxp https://t.co/d7jrUYUZwc
,@Dannsalas que bonito.
,jajaja mi hermano es como un chiste viviente!!
,uno nuevo : http://www.youtube.com/watch?v=tZWa_4Axcg0
,La gente te amará por lo que eres
,Algún día.
,30 💕.
,Intento dormir
,Hey hoolaaaa!!!!!!!!!!  hoy sera un muy buen dia ;)!
,Buenos días 💪💦 http://t.co/RMJWJt8Jv6
,Lo necesito. http://t.co/tKOCp54piT
,¡Les mando un abrazo muy grande 😊🌟 hasta en un ratito!
,Hace unos meses me pasó algo que jamás pensé que me pasaría a mi
,Un rabioso &lt;3.  http://t.co/Ih7u3Mc4
,Oye @Sergecast te amo y siempre vamos a estar juntos.
,Buenooos dias :)
,@edgardiaz03 jajajaja algo mas?
,Ya me voy... http://t.co/45IpDZoyUg
,Guapuras nuevo video :D!!! http://t.co/CGvl3Qsx RT RT♥
,@michzurita :)
,Te quiero aquí
,Yo soy la que te ama.
,No me voy a cansar de agradecer todo lo que están haciendo por nosotros
,¿Quién es de Guadalajara? 💕 ¡Pronto voy a estar ahí presentándoles algo que me tiene bien bien feliz! 🙆
,Me bañare :)!
,¡Te extraño como loca
,No dormir hasta saber que no dejo nada pendiente
,La vida da mil vueltas.
,Mañana #PuntoYAparte 🤘🏿.
,@Renemortified ??
,No me hagas pensar en lo que vendrá después.
,Basta.
,"@AlisaBarenque: Nada es mas sexy que mi gorda en su foto del ife :D @yuyacst jaja  #TeAmo"""" tu //vas a salir peor ;) jajaj te amo mucho mas!"
,@marcelaamq jajajajaja andas loca con tu tigre marcelita?.. cara con papada te tiene vigilada.. aguas!!
,@AlexXx2828 que que que sucede ?
,@Zaydara jajaja no la puedo y no la quiero cambiar poquitito jajaja saludos ;)!
,¿Qué tal va su día?
,Soy la que se emociona como una loca cuando la amigas salen con alguien nuevo o cuando ya tienen novio.
,Tus ojos brillan y me encanta.
,Todo bien
,@masosB quien omar quien?
,Lo que siento por ti
,Mi mejor amiga es hermosa y la amo http://yfrog.com/h8qoqvzj
,Y yo con tantas ganas de decirte que te amo.
,Te voy a dar un besito grande.
,Me duele el abdomen de una manera sobrenatural
,@ann_reich bonita :)
,Les voy a fallar hoy guapuras
,Antes sentía que te quería
,@paou y es que te amo
,@anaferp @Fernanda33_ Feliz feliz feliz cumpleaños :).
,Desperté siendo más feliz.
,@ANYJRR awwwww me encanta :D!!!
,@Oscar__Chavez Oscar feliz cumpleaños medio pasadito creo :)!
,Calorón.
,Qué chida la vida cuando te rodeas de gente bonita.
,Les mando muchas letritas de amor:
,El otro día me asusté mucho
,@AnaVbon jajaja aw lo voy a ver :D
,@Fernanda8a jajajajaja no somos iguales my friend.
,😕 Unos gatos se andan peleando en el jardín pero durísimo
,Te digo un secreto? me encanta tanto Gael Garcia♥  ....
,Ser infiel con el futuro.
,ashhh ashh ashhh!:D
,@RicardoPelaezE woooh:) :) en las costillas duele mucho o no?
,@AnaVbon que le paso a tu nariz? :o
,Madrid
,Vean este video :) http://t.co/jHx5Iku
,Contentita.
,🐥 Pollito bonito.
,¡Chiquitos míos
,Soy la peor organizadora de salidas.
,@BillyMendrix ¡Regresen pronto pronto :)!
,Discutimos y me gusto.
,"Mi """"DRAW MY LIFE"""" ¿Ya lo vieron? http://t.co/Ksj0YXQI5G  :)"
,😑.
,@RKillerWTF :D jajajajaj no es azucarjajajajaj
,¡NUEVO VIDEO para hacer bien feliz a tu mamá! 👯🌸    Tienes que verlo 🙊 &gt;&gt; http://t.co/cadYz4fRvk   RT
,¡Qué guapo eres!
,Los tamborcitos son uno de mis dulces favoritos :)
,Qué buena onda jajaja
,Aww :') cuando escucho a la gente gritar Viva México me emociono! Jajaja!
,¡Hola a todos chiquitititos ✨🌟💫 que tengan un día bonito!
,Don betito
,Cscscssetupduysgahhhh♥
,Pueden entrar a fb ? yo no!!
,@QueDiceJavi... no se ..mas bien yo la hago extraña
,Y luego llegas tú...
,¿Cómo le hacen para poder dormir fácil?
,Oye🌛💫👽 acabo de subir un video y te enseño a hacer CHOKERS que se ven muy cool
,Pinto auto retratos porque estoy mucho tiempo sola- FK.
,Nos vamos de viaje de familia y mi tía organizando que llevemos ropa del mismo color
,@AzulMaakeup. Jaja aw yo te amo. Rancheritos son papas :s
,@ferchiizrs Mi Ferchis
,Todo mi reino por una silla de las que dan masaje.
,Tu vida también es mi vida.
,Soy una preciosa yo lo sé.
,No amigos
,Cuando regresé
,Quiero un piano!
,Hola 🔥.
,@Rod_Alvrz en donde? :D
,@AlexXxStrecci .
,Quiero ir al cinito.
,Pues bueno...
,Ah
,@paou Lo que mas me esta costando ni si quiera es la carne
,Todo por miedo..
,¡Qué fortuna tener a alguien como tú!
,Mi papá siempre me da consejos de amor
,@Alam_Reyes gracias gracias y gracias :)
,"Vamos a un lugar romántico por ejemplo.... """"Un Billar""""."
,NYX en cuernaa :D awwwwwwwwwwwwww
,@guapuritas &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3.
,me voy a bañar :)
,@michzurita Mich hola :)!! DM
,A mi me gusta todo contigo.
,No saben la felicidad que me da ir al cine 🙊.
,@nombrestontos ¡🎉 QUÉ EMOCIÓN
,@anabelEt anabel mijita que te pasa todo mi twitter eres tu! jajajaj te extraño!
,@yenvazq ¡Mándame foto cuanto termines 💖
,Ya quiero llegar a mi hogar.
,Ya no me digas que me extrañas y ven a verme.
,Regateando con el taxy jaja siempre funciona
,Como si te conociera de otra vida.
,@masosB en que ?
,que calor!
,:). http://t.co/XkHIqKpN
,@monisalas4 y yo a ti 🙈💕
,"Pd: que fea la palabra """"garganta""""."
,Te mando un beso chiquito
,Bull.
,No te empeñes en modificar al otro.
,Mi mamá dice ''YUYA TOMATE TUS MEDICINAS
,¡Se esta subiendo el nuevo video
,El destino fue bueno.
,Estoy nerviosa
,Tengo la flojera mas enorme de la vida
,Visitar lugares favoritos con personas favoritas 🍂. http://t.co/7Tpm3qpIKw
,Awww mi mamaa ya compro los boletos para la obra :)
,Sol= micro ojos.  http://t.co/ASrlq4GY
,Guapo guapo. Tooonto. Que triste situacion
,Hey guapitos
,Tan despierta y tan feliz :)!!!!
,Jajajajajajaja.
,No te vayas a aburrir por mientras..
,Metere a lavar todos mis tenis ahora!
,hoy voy a el cine con gabriel comere cosas como loca y el lunes por fin ejercicio
,Feos que cuando los escuchas hablar se convierten en muy guapos.
,@El_mune7 no llores te mando un abrazo grandecito!
,Todo va a estar bien.
,Hoy me siento muy madrugadora
,@azaelcantu siii tu si sabes :)!!!!!
,Me gustas mucho.
,Como te ven te tratan.
,@tania_vargas Mi Chaparrisss ya ya quiero ir
,Perdieron mi maleta llena de cosas
,De verdad que voy a regresar a Perú bien organizada para poder estar con ustedes. Tienen el corazón mas bonito del mundo.
,Esa forma de mirar.
,"Hablar contigo y pensar: """"Ojalá que no te vayas nunca de mi vida""""."
,@werevertumorro me completas.
,La entrada no tiene ningún costo 💕 tenemos una cita hoy a las12:00. 🙊 http://t.co/Ibu2cDm5ZE
,¡Ahora si
,"PERFECTA EN BIKINI  ¡Piel linda linda!  """"NUEVO VIDEO"""" http://t.co/wFvuENKZvB    RT RT &lt;3 :)."
,Hola que tengan un dia muy bonito :)!
,Azul bonito. https://t.co/dEj6A3Jj2Z
,Chiquitos no me olviden
,Necesito abrazos.
,Nunca te vayas.
,http://t.co/75mFeXClsy
,¡Hola
,Una disculpa en verdad por no subir video el viernes
,Pusmeaguanto.
,Ir de una ciudad a otra en autobús y en el camino alguien coma algo que huele súper fuerte
,Nuevo video :D http://t.co/SMYS6tif RT &lt;3!
,¡Mi CABELLO estaba muy FEO y MALTRATADO
,Quiero que seas tú.
,Y tu no sabes que te vi.
,Inventamos el ritmo que nos gusta bailar.
,Necesito verte lo antes posible.
,Si no comes hielos conmigo no mereces mucho amor de mi parte.
,Hacemos un twitcam rapidin ? :)
,Cuando a un hombre le toca organizar una cena por navidad/ año nuevo... http://t.co/xltbML2mYI
,¿Qué onda con todo?
,🙈🙊...
,@Maripipiposa que passaa por que?
,@AnaVbon en una plaza o algo asi :( me enseñaron un catalogo como con 8 cosas pedí dos y ninguna tenían :( agrrrr!
,Me duele la cabeza tomare aspirineishon y después todo estará mejor :D
,@Ozkarmascara :)
,Hoy estoy estoy muy recordadora de gente que extraño.
,¡Subiendo nuevo video de #AQUINOMEMAQUILLO en 1 hora lo podrán ver :D!
,Eres tan para mí
,@AlbertoVill 💃🙊🙌.
,@aatripp trippciicpicicpcito mas bonito :)!!!
,Feliz día de las patronas.
,Quiero estar contigo.
,@guapuritas jamasssss :)&lt;3!
,@Javier88 adios cama ☺ hola javier
,@maribelcda jajajajaj perdón
,@AntonyRocha no tengo solo una &lt;3
,El silencio dice más.
,@SandyCoben eres muy bonita..fin!
,mas que nada.. me agrada
,¿Sabes?  Eres lo que quiero.
,Acabo de llegar a Cuerna y a mi casa
,Hola. :)
,Hice el video de ''MAQUILLATE SIN VERTE'' :D ¡NUEVO VIDEO!  http://t.co/LXG3zaXygx
,@YuyitaFans awwww :') muchas gracias &lt;3!
,¡Gracias a Vogue @VogueMexico por la buena ondita en la revista del mes de Agosto &lt;3! http://t.co/ZpyGCaoh2I
,Estoy feliz.
,Mi mamá es una niñitita muy bonita e hiperactiva. http://t.co/l3H9YOx81K
,No hay otra oportunidad.
,Estoy haciendo pizza
,Así si.
,Me voy a comer con @maribelcda que por cierto la extrañaba mucho
,Bonitos tus abrazos.
,¡ADELGAZA CONMIGO COMIENDO COSAS DELICIOSAS! :D  (Nuevo video)                       --&gt; http://t.co/GvkHU2vSvU                ¡RT
,@maribelcda ya te extraño mucho mama!
,Ese hombre es mío.
,Me gusta decirle a la gente lo bonita que es.
,¿OYE
,Miel podrida.
,¡Oye @MascaraDeLatex gracias! 💕🐰 http://t.co/G9WlHcEjKe
,¡Qué calor ☀️! http://t.co/gFMTBVTAih
,@princesapink105 yyo te amo a ti :) lo sabes!
,Vine al dentista y todo perfecto! :)
,Y ahora me voy a dormir
,@Tuittart jajajajajajajajajajaja.
,Tienes una mirada demasiado pintoresca.
,Todas las cosas ya fueron dichas
,vine al super con mi abuela y mi mama
,:)
,Estás muy besable.
,@soy_sarcasmo hermoso tu :)
,@15a20 &lt;3
,Buenoos dias gente tan bonita. Los quiero mucho
,Te quiero aquí.
,Voy a ir a cenar
,@AlexXx2828 :O mañana me dicen! :)
,¡Qué fuerte!
,@Ozkarmascara  feliz cumpleaños :)
,Son las 8.000 personas mas amigables del mundo ♥ si que los amo!
,Quiero en mi vida gente honesta.
,Extraño todo de aquí.  http://t.co/Bdlj5lLM
,Hola
,@werevertumorro siiiiii :S!!
,Sí
,Quiero un nintendo :'(
,Que tengan un buen dia :)
,@Sergecast te amo negrito
,Si
,:)  :) &lt;--  Somos tú y yo.
,Insomnio 🌑. http://t.co/aPFzNj1aGJ
,¿Cómo va todo? ¿Qué hacen?
,Quiero volver a pintar mucho 🎨 😌.
,Tétététété 🌿 http://t.co/D7eGsPxGWj
,Unos me aman otros me odian 😁 (8).
,Bonitos bonitas
,@emilon25 si recuerdo :) te mando un abrazo!
,Y despues.. ¿el hijo?.  (jajajajajajajajajajajajajajajajajajajaja)
,@serchms Saludos honguirri
,Recuerdos bonitos.
,@RegieSun que bonitas
,Tan bonito como quieras.
,¡Holaaaaaaaaaaaaaaaaa!
,Contestando rapidito
,Hoy andaba en un mercado orgánico
,Hola soy Lolita.
,@werevertumorro Y yo a ti. http://t.co/8s0RtnBzLR
