label,text
neutro,@jucaviapri @ElJuanpaZurita @JuanBertheau @betopasillas @yuyacst necesitamos ayuda!!!! No nos olviden por favor https://t.co/ydUfL47Edr
neutro,@yuyacst En morelos aun necesitan ayuda  por favor 🙏🙏❤
neutro,"@yuyacst Amigos de JALISCO, OTRO CENTRO DE ACOPIO. ES VERÍDICO. https://t.co/NtTmyggu5G"
neutro,@yuyacst @MorelosEs Hacia dónde salen??? Qué hace falta???
neutro,@yuyacst  https://t.co/SuO747S8g9
neutro,@ximenamcruz @yuyacst También en cuautla
neutro,"@PolicarpoIsabel @yuyacst Sí, Morelos y municipios aledaños están afectados. Centro de Acopio en entidades como Cha… https://t.co/I7Uasy08IA"
neutro,@DebRyanShow @yuyacst @nabileahumada https://t.co/fLzy953U1n
neutro,@yuyacst @monlaferte  https://t.co/x8pQwhuQs7
positivo,@yuyacst Tuya necesitan ayuda https://t.co/G4fkzLWybp
negativo,@MontseGVieyra @screamau @yuyacst @werevertumorro Puede ser una buena alternativa pero no creo que sea tan sencillo
negativo,@yuyacst SE NECESITA EQUIPO DE RAPEL Y ARNESES EN CALLE SAN LUIS POTOSÍ Y MEDELLÍN. URGENTE!  PUEDEN LLEVARLO A SU CENTRO DE ACOPIO CERCANO.
neutro,@rix  @jucaviapri  @yuyacst https://t.co/nZSQhBLHAV
negativo,@yuyacst...
negativo,@yuyacst @yuyacst En éstos municipios de Morelos aún no han recibido víveres. ☹️ https://t.co/xtdwZLMK04
neutro,@yuyacst Compartan !! O RT
negativo,"@yuyacst POR FAVOOOOOR, MANDEN TAMBIÉN VÍVERES PARA OAXACA Y CHIAPAS, EN CDMX LO QUE SOBRA ES COMIDA Y AGUA, ALLÁ H… https://t.co/j9HocxwklQ"
positivo,@yuyacst @monlaferte Fuerza hermanos mexicanos de corazón de un chileno
neutro,@yuyacst En donde yo quiero apoyar #mexicounido
neutro,Ayuden a Miacatlán 🙏 @betopasillas @yuyacst  #FuerzaMexico #mexicoestadepie https://t.co/2y9zmVoHsM
positivo,"@uggzo @YouTubeMexico Sean poquito más como @yuyacst que en vez de dedicar tiempo a grabar un video, está ayudando de verdad"
neutro,"@screamau @WillyWonkaDice @yuyacst @werevertumorro no sé que piensen de esto, pero yo como muchas personas más, no confío en el gobierno"
neutro,@yuyacst En modelos nadie está llevando nada todo eso para CM https://t.co/72yK7g2HYc
neutro,"@Aniux9 @betopasillas @yuyacst Todo el dia de hoy jueves y mañaan viernes, el camion sale el sábado"
negativo,OYE Puedes ayudar donando $$ Ustd ganan MUY bien con sus vídeos no creo q donar una cantidad sea problema o si? #YOUTUBERSDONANDO  @yuyacst
positivo,"@yuyacst Tienen un corazón hermoso, agradecida porque aún existen personas de buen corazón❤️ suerte y bendiciones, todo va a mejorar🇲🇽🙈"
neutro,"@yuyacst  me ayudas a compartir, yo escribo desde mty pero es ayuda para #Cdmx https://t.co/bCnZrLEc12"
positivo,@yuyacst Eso es bueno me da felicidad que todo esto sea un éxito Apoyaremos traeremos mas víveres ha y mucha gente que lo necesita
neutro,Por favor RT! @yuyacst. Esta niña y sus 5 compañeritos necesitan de estos materiales para tratar de sacarla de los… https://t.co/ljMr8V1Wd4
neutro,"@yuyacst No olvides a Morelos y Puebla, por favor🙏"
neutro,@AnahiAvila @yuyacst En #Morelos están necesitando ayuda! Puedes ayudar?? 🙏🏻🙏🏻
neutro,@yuyacst Hagamos tendecia chicos de Morelos #MorelosNecsitaAyudaTambien tendencia
neutro,@marianawhispers @jucaviapri @SoyBienMamon @yuyacst https://t.co/BlntnYTxBf
neutro,@yuyacst @BuzzFeedMexico  🙏🙏🙏 https://t.co/VazgG3bKTH
neutro,"@yuyacst @15a20 @yuyacst Por favor consideren los lugares afectados de Guerrero, Morelos y Oaxaca LOS ESTÁN ABANDON… https://t.co/hyaGiGoru3"
neutro,@yuyacst @betopasillas https://t.co/jg6b0H4Mpv
neutro,"@yuyacst Hola necesito con urgencia si alguien sabe de un centro de acopio para llevar a Jojutla Morelos , en CDMX POR FAVOR 🙏"
neutro,@ferserna @yuyacst ne pero va el Beto no podré hacer mucho :P
neutro,"@yuyacst Yuya necesitamos ayuda en los municipios de Yautepec, Tetela de Volcan, Tepoztlan, Zacatepec, necesitamos ayuda en más municipios"
neutro,@yuyacst @yuyacst  ¿donde se encuentra el centro de acopio?
neutro,@yuyacst ¿En donde se encuentra el centro de acopio?
neutro,@yuyacst Me alegro tanto. De lo único que no estoy alegre es de que mi perrita esta mal y no acompleto para su oper… https://t.co/qwjeBAcG9q
neutro,@yuyacst @yuyacst por favor 🙏 https://t.co/1aH5FuTYJU
neutro,@yuyacst  https://t.co/IdXmDtMZ3j
positivo,"@yuyacst Que bueno que no eres como Sergio, sigue así. La hermana menor poniéndole el ejemplo al mayor."
neutro,"@yuyacst Para que lo tomen en cuenta, ojalá puedan llegar a más lugares. https://t.co/j7H8DfU6OM"
neutro,@yuyacst ya RT :) #AyudaCDMX
neutro,@yuyacst @SSalud_mx  es quien debe proporcionar los antibioticos.... No son venta OTC ....
neutro,@yuyacst https://t.co/9jeV4PFe1U
neutro,@yuyacst fuerza desde Ecuador
positivo,@yuyacst ay eres la mejooor
neutro,@yuyacst  https://t.co/eb4ul0dDCR
neutro,@HistoriaEnFotos @yuyacst Mira! Ellos también necesitan para que puedan ayudar y estar protegidos 🙏🏻🙏🏻🙏🏻
neutro,@yuyacst https://t.co/8GXjgnMzHn
neutro,@yuyacst Fuerza Para Los Hermanos Mexicanos Desde Colombia 🇨🇴 Estamos Con Ustedes México 🇲🇽 Orando Por Ustedes. https://t.co/5Tlbfw3B1Z
positivo,@yuyacst Eso!! que bella eres 💖
neutro,@yuyacst @yuyacst ayudame a difundir esto en kas redes sociales para que me diganque significa esta grieta en mi ca… https://t.co/s1npG61D3N
neutro,@yuyacst hola buen día me podrás regalar un rt porfa saludos!!! https://t.co/eLba639ogs
neutro,"@yuyacst Difundan por favor, Morelos necesita ayuda https://t.co/Y4n0Oj9W5V"
neutro,@yuyacst Yuya estos son los municipios que no han recibido mucha ayuda https://t.co/dckkCu1q9u
positivo,"@yuyacst Desde lejos te ayudo a difundir, animo que estamos ayudando a muchooooos 🇲🇽❤️"
positivo,"@yuyacst Eres un amor de persona, junto a la paloma, ojalá y consigan mucha ayuda✨💖 Recuerden hacer esto https://t.co/zRynuMjXQb"
neutro,"@yuyacst @yuya ⚠️⚠️ TETECALA y COATETELCO, AÚN NECESITAN VÍVERES 🙏🏻🙏🏻🙏🏻⚠️⚠️"
positivo,"@yuyacst Lo estas logrando..😍❤😭 Yo no pude ir perdón , te mando toda mi buena vibra .🙏 #FuerzaMexico"
positivo,@yuyacst Que buen acto ❤❤💜💜
neutro,@yuyacst Aqui los pueden llevar
neutro,@yuyacst Yuya Jojutla fue el más afectado pero yo vivo en tlaquiltenango y hacen falta víveres también en Zacatepec… https://t.co/cES959pci3
positivo,@yuyacst 💕💕❤❤
positivo,"@yuyacst Te amo, eres una gran persona❤️"
neutro,@yuyacst En Zacatepec les hace Falta Insulina
positivo,@yuyacst Gracias por tanta ayuda que estas brindando. Te amoo.
neutro,@JezhelSonora @Le_Dudette @DebRyanShow @Loschotgun @YayoGutierrez @Piniaexpress @yuyacst @SoyBienMamon Información… https://t.co/aQxldRn91U
positivo,"@yuyacst Éxito hermosa, te apoyo desde la distancia"
positivo,@yuyacst Sos una lucecita de verdad😭❤
positivo,@yuyacst ❤️❤️
neutro,@serch_pr @AleMullerA @nashla223 @yuyacst @betopasillas @ayalagtzalexis @rix @PueblaAyto @gracoramirez https://t.co/jq0oNo3S5K
neutro,"@yuyacst Viajaremos de GTO a Morelos para ayudar a reparar escuelas, ayúdame a averiguar cuales son las afectadas!!!!!"
neutro,@yuyacst https://t.co/mnvm2HmZ92
neutro,https://t.co/Phyn7ZcboK @tejiendoperu @yuyacst @maya_lopz @LuisitoComunica @alanxelmundo Lista de la Cruz Roja Mexicana en @amazon
neutro,"@MarianaMontoya_ @Dange_Fpl @nabileahumada @nathcampost @yuyacst @teresuch Petco, Mascota, en tiendas de mascotas."
neutro,@yuyacst @vasoconhielos @benshorts ¿Cuándo sale?
neutro,@yuyacst  https://t.co/SJvfmAeRkT
neutro,@Gabrielle_RuizR @yuyacst ibid
neutro,@louieplays @benshorts @yuyacst @chochos @ElJeringasLoko @tuiterosunidos_ @YayoGutierrez
neutro,@FredOleaPi @OphCourse @yuyacst @ServicioAgencia Se necesitan manos para descargar los aviones con ayuda para Morel… https://t.co/D8kVZDJOSa
neutro,@yuyacst Sí
positivo,#ÉraseUnaVez #Mexico un país que me demostró lo unido que es #FuerzaMexico @yuyacst  @paocelis
neutro,"🚨 SI NO ESTÁN EN MÉXICO PERO QUIEREN AYUDAR, ENTREN A comoayudar.mx 🚨  DIFUNDIR! 🙏🏼 @yuyacst @betopasillas… https://t.co/8kPMkt46LX"
neutro,@programa_hoy @CarlosLoret @_CarlosRivera @yuyacst @GalileaMontijo @Natalia_Tellez AYUDEN COMPARTIENDO!… https://t.co/ykup1JPBw8
neutro,@yuyacst @betopasillas  https://t.co/29VLYyFA8V
neutro,DIFUNDAN PARA QUE LA GENTE LLEVE VÍVERES @calleypocheoffi @SoyBienMamon @nathcampost @mirandaibanez @rix @yuyacst https://t.co/gUj7b9gk5f
neutro,"@paulinaagil @andygamboa_ @nabileahumada @yuyacst Si, dime y te apoyo en lo que sea!"
neutro,"Morelos de los más afectados, En Cuernavaca esta @betopasillas y @yuyacst estaban recolectando alimentos y más. https://t.co/UWRmHQolkc"
neutro,@marianaa_chavez @Iaperra @jucaviapri @LuisitoComunica @JuanBertheau @RosyMcMichael  @JuanBertheau  @benshorts… https://t.co/2J5cgPLZno
neutro,@yuyacst Muchos jovenes en Monterrey juntaremos viveres y medicamento pero queremos que sea exclusivo a #Morelos como podemos hacerle!?
neutro,@BuzzFeedMexico @yuyacst rt rt
neutro,Chicos me acaban de pasar esta imagen dar RT por favor 😱😓🙏🏻 @RioRomamx @werevertumorro @CH14_ @dannapaola @yuyacst https://t.co/JnMyFiTefT
neutro,@carloo09_ @maslover9 @rosanagg14 @Rahjys @dosogas @yuyacst @LuisitoComunica Werever también lo hizo así y es mexic… https://t.co/TTEzFj4VbU
neutro,A estos pueblos de Morelos aún no les ha llegado ayuda. @yuyacst @betopasillas @Iaperra @nabileahumada… https://t.co/fWITpie6xM
neutro,@rix @DebRyanShow @werevertumorro @yuyacst @ElJuanpaZurita ayuden chicos!! https://t.co/JZZj7gj2Oe
neutro,@betopasillas Betooooo ❤️🙌🏻 hoy es mi cumpleaños 🎉🙊🎉 @yuyacst
negativo,@CaELiKe @yuyacst @PPTeamKaren @PPTeamLesslie @DebRyanShow  donde esta su apoyo? Pongan dinero
neutro,@ferchiizrs @yuyacst How are you my friend
positivo,Lo que @yuyacst está haciendo por su país me hace saber que he elegido bien a mis ídolos. Eres un ejemplo a seguir. ¡Mucha fuerza!
neutro,@_macb @zantyferry @ladivaza @SeducemeMujer @jonasvloggers @mirandaibanez @DebRyanShow @yuyacst @rix RT! https://t.co/Ccs6CLiEJM
neutro,Compartan esto es impprtanteimportante para los que lo perdieron todo @uggzo @ChumelTorres @yuyacst @RosyMcMichael… https://t.co/4qtN3Ju7mx
neutro,Ayuda a nuestros hermanos en Jojutla enviando víveres @yuyacst @betopasillas @uggzo https://t.co/Dn0ygikWku
neutro,@yuyacst para los niños los psicólogos estan buscando peluches https://t.co/NJHy8n3pey
neutro,Cariños @yuyacst estas haciendo un gran trabajo para apoyar las víctimas del terremoto en México. Si puedan porfa a… https://t.co/sWIneLMeH5
positivo,@yuyacst ❤❤❤❤❤ https://t.co/exSeAsMctg
neutro,@ChumelTorres @LuisGerardoM @jucaviapri @LuisitoComunica @yuyacst @betopasillas @karlaceliss @gissellekuri… https://t.co/rWwgx7kGgs
neutro,@werevertumorro @uggzo @DhasiaWezka @DebRyanShow @LuisitoComunica @yuyacst @luisitorey @betopasillas @benshorts… https://t.co/W4R0O7CSda
neutro,@BuzzFeedMexico @InvictosSomos @gissellekuri @yuyacst @monlaferte @BerePadilla_12 RT ¡por favor!
neutro,@yuyacst tus followers de #Querétaro pueden venir a ayudar y donar a SEDESOL en centro sur!
neutro,@JuanamartinezH @yuyacst En la página de la embajada mexicana hay un paso a paso para donar a la cruz roja
neutro,"@yuyacst @yuyacst oye, están aceptando de toda la ropa? 🙏"
positivo,@yuyacst q linda mi amor
neutro,"@paulinaagil @nabileahumada @yuyacst @GemaIbarra14 Sí, dime en qué puedo ayudarte!!"
neutro,@yuyacst https://t.co/V7y6VA6zlB
neutro,@YuyaArgentina @yuyacst La sacaste vos a la foto?
neutro,@andygamboa_ @nabileahumada @yuyacst @GemaIbarra14 Hola ¿eres de Puebla? Me gustaría mandarte un mensaje directo
neutro,@paulinaagil @nabileahumada @yuyacst @GemaIbarra14
neutro,AYUDA CON RT #FuerzaMexico #MorelosNosNecesita @CarlosLoret @lopezdoriga @PaolaRojas @_CarlosRivera @karlaceliss… https://t.co/Lo1pYAOOzE
neutro,"@yuyacst Derrumbes, albergues, hospitales y voluntariado sismo Morelos https://t.co/86Fu2BOp5m"
neutro,"@yuyacst Sabemos lo que se siente en Chile una tragedia. #FuerzaMexico, apoyandolos desde la distancia ❤"
neutro,AYUDEN CON RT POR FAVOR. @_CarlosRivera @CarlosLoret @PaolaRojas @yuyacst @Hectorlealvlogs @lopezdoriga @luisitorey… https://t.co/f9iMyuXv0Y
neutro,POR FAVOR! NO OLVIDEMOS A MORELOS! @CarlosLoret @PaolaRojas @lopezdoriga @_CarlosRivera @yuyacst @Hectorlealvlogs… https://t.co/En8fYRG5le
negativo,"@yuyacst @MTVLA Mayonesa?? Es algo necesario, en serio????"
neutro,@heyitsmiguel11 @yuyacst O nnnnmíiijhq      ¿¡(¿
neutro,@yuyacst como transportarlo :(
neutro,"@yuyacst y si de plano no existe esa posibilidad por la organización y eso, hay muchos centros de acopio acá donde… https://t.co/sArzfWjdlU"
neutro,"@yuyacst si sale mañana, y hay alguna posibilidad de que se pueda organizar que en el evento de sedal los que vayam… https://t.co/QbAtFhf0cr"
neutro,@yuyacst cuándo sale?
positivo,@yuyacst Puedes hablar con tu voz real? :v :D
neutro,Gracias @yuyacst https://t.co/msFxIWmwTu
neutro,@HectorTrejo @CaELiKe @yuyacst @PaoPoulain @Sergecast porfa RT PARA QUE LLEGUE LA AYUDA!!! #mexicoEstaDePie… https://t.co/LSXjiURqDf
neutro,@mf_silvestre @fili_casta @CesarTeo @yuyacst @Ricardo_Peralta @gissellekuri @chportocarrero @nathcampost… https://t.co/g4wo4m9qD3
positivo,@yuyacst hola te amo me puedes seguir
neutro,@yuyacst Que raro es esto weee. No se mucho pero quisiera que me enseñen 🙄
neutro,@yuyacst Por favor 😦 https://t.co/WYAtIz3TxB
neutro,@yuyacst Por favor https://t.co/5jFjhJXFcu
positivo,@yuyacst Si muchas gracias por preocuparte por nosotros tus fans
neutro,@yuyacst tiene #CentroDeAcopio en #Morelos ¡Súmate! https://t.co/uFRKLUuXoE
neutro,@yuyacst Se necesita material clínico y herramienta
positivo,@yuyacst te amo besos hasta la tarde bebe
positivo,@yuyacst nobsabws lobq  te amo
neutro,@yuyacst o por + Dios
negativo,@yuyacst una cosa si no nobte gustan asi gorditos como yo o eres una puta que te da miedo no se que tristesa:'(
negativo,@yuyacst bebe me abandonas
positivo,@sandaliogarcia @CH14_ @uggzo @yuyacst Abrazos ❤️
positivo,@Daniel_CMarquez @traanemartinez @CH14_ @uggzo @yuyacst ❤️ abrazos!
positivo,@ErickRuv @CH14_ @uggzo @yuyacst Abrazo enorme ❤️
neutro,@yuyacst dimwlo
neutro,@yuyacst por q
positivo,@yuyacst tw extraño
neutro,@ahipalaotra @Dange_Fpl @nabileahumada @nathcampost @yuyacst @teresuch Los perros rescatistas están plenamente equi… https://t.co/aDqnI4aNks
neutro,@yuyacst dimelo
neutro,@adriufita @NekoJitaBlog @ChumelTorres @WeroWeroTV @LuisitoComunica @yuyacst Borrando tweet. Ya se localizó a la familia. 👏🏻😊
neutro,@MichelPesquera @mariobautista_ @COPARMEXJovenes @PPTeamKaren @Los_influencers @iSoyGerman @yuyacst @netas_divinas… https://t.co/Qh1kVuoSVB
positivo,Eres mi favorita @yuyacst
negativo,@yuyacst no entiendo por que erea asi
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @CaELiKe @JannTM @SPCCDMX #URGENTE #CDMX #AyudaCDMX #informacion… https://t.co/NtyV4YrueS
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @JannTM @SPCCDMX #URGENTE #CDMX #AyudaCDMX #informacion… https://t.co/uqBcMrm5Px
neutro,"@yuyacst Hola, me ayudas a difundir por favor, un grupo de amigos saldremos el Viernes a Morelos y mañana recolecta… https://t.co/ilKUpSnY9L"
neutro,@mf_silvestre @CesarTeo @yuyacst @Ricardo_Peralta @gissellekuri @chportocarrero @nathcampost @MarioPPineda… https://t.co/sdL62RXjfu
neutro,@yuyacst En Morelos Tucumán NO A LLEGADO LA AYUDA #sismo #Morelos https://t.co/AXiWVNkUHd
neutro,@yuyacst Yo he visto hasta policías sacando gente por que ellos no aparecen?
neutro,@yuyacst cres q es correcro tu amor
neutro,@INEMexico @Change @Camila_Cabello @LaurenJauregui @AlexTienda @mariobautista_ @sarahsausages @clareuchima… https://t.co/75FHoD86f3
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @SPCCDMX #URGENTE #CDMX #AyudaCDMX #informacion… https://t.co/G4vDRijDRV
neutro,Con @@CesAEsp #sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @JannTM #suministros #URGENTE #CDMX… https://t.co/OjfG6KIBCa
neutro,@yuyacst no?
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @SPCCDMX #URGENTE #CDMX #AyudaCDMX #informacion… https://t.co/8qBQ16iO6M
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @SPCCDMX #URGENTE #CDMX #AyudaCDMX #informacion… https://t.co/pWUpIhtjKA
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @SPCCDMX #URGENTE #CDMX #AyudaCDMX #informacion… https://t.co/Gmhgglu2zc
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @SPCCDMX #URGENTE #CDMX #AyudaCDMX #informacion… https://t.co/WOwlKCjbu8
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @SPCCDMX #URGENTE #CDMX #AyudaCDMX #informacion… https://t.co/eSUt7TvCbZ
neutro,Me encontré esto en fb de #gabytips se necesita ayuda en #Morelos ayuden please @yuyacst @jrisco #fuerzaCdMx… https://t.co/8GiGOEid4c
neutro,MORELOS TE NECESITA #SomosMexico #FuerzaMexico #Morelostenecesita @soypaulinagoto @yuyacst @villalobossebas RTTTTT https://t.co/BUvmKgRHrc
neutro,@an_inthesky @Dange_Fpl @nabileahumada @nathcampost @yuyacst @teresuch Se hace la misma petición para @PetcoMexico  @MaskotaMexico
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @SPCCDMX #URGENTE #CDMX #AyudaCDMX #informacion… https://t.co/JW7QvbRp2S
neutro,"@GhiaEscareno @Dange_Fpl @nabileahumada @nathcampost @yuyacst @teresuch Las pueden conseguir en Petco, Amazon o mercado libre :D"
neutro,"@MarianaMontoya_ @Dange_Fpl @nabileahumada @nathcampost @yuyacst @teresuch Se pueden conseguir en Petco, Amazon o mercado libre"
neutro,#retweet @yuyacst @LuisitoComunica @OphCourse @denisemaerker @JannTM @SPCCDMX #URGENTE #CDMX #AyudaCDMX… https://t.co/FE9JJP8pIQ
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @SPCCDMX #URGENTE #CDMX #AyudaCDMX #informacion… https://t.co/XtaRZ9kDRi
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @JannTM @SPCCDMX #URGENTE #CDMX #AyudaCDMX… https://t.co/8CeXx0B5Rw
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @SPCCDMX #URGENTE #CDMX #AyudaCDMX #informacion… https://t.co/U7Y0mLIHMw
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @JannTM @SPCCDMX #URGENTE #CDMX #AyudaCDMX… https://t.co/PBlSMJP3lk
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @JannTM @SPCCDMX #URGENTE #CDMX #AyudaCDMX… https://t.co/lUsJv5CvJN
neutro,EN #JIUTEPEC #MORELOS ENVIAR ALIMENTOS NO PERECEDEROS #sismocdmx #retweet @yuyacst @OphCourse @JannTM #URGENTE #informacion #fuerzamexico
neutro,@yuyacst Ni yo
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @SPCCDMX #URGENTE #CDMX #AyudaCDMX #informacion… https://t.co/iMTsZK15DL
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @SPCCDMX #URGENTE #CDMX #AyudaCDMX #informacion… https://t.co/3kls0ZlurR
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @JannTM @SPCCDMX #URGENTE #CDMX #AyudaCDMX… https://t.co/RG3WmWYAt8
neutro,@soyMargarlto @yuyacst https://t.co/z4ydvf7XB6
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @JannTM @SPCCDMX #URGENTE #CDMX #AyudaCDMX… https://t.co/20YElz7WZP
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @JannTM @SPCCDMX #URGENTE #CDMX #AyudaCDMX… https://t.co/tNQMdKGKBy
neutro,@Mugetsu_X91 @yuyacst @dross @OphCourse @DeniseMaerker @SPCCDMX Se agregó la información en su momento:… https://t.co/rbMOuDeePN
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @JannTM @SPCCDMX #URGENTE #CDMX #AyudaCDMX… https://t.co/loRji9BU6v
neutro,A poco no jjajajaja @yuyacst
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @JannTM @SPCCDMX #URGENTE #CDMX #AyudaCDMX… https://t.co/V4vROj61MK
neutro,@elshowdelafertz @PPTeamRafa @yuyacst @PacoDelMazo @OphCourse @PepeYTeo Ese matarían que solicitaron es un poco fal… https://t.co/VMbYBd18PQ
neutro,@yuyacst @yuyacst  por favor también necesitan ayuda en Guerrero
negativo,Porque nadie dijo nada ??? @info7mty @AnaRent @AristeguiOnline @werevertumorro @LuisitoComunica @DebRyanShow… https://t.co/g9tfjhdErm
neutro,@elshowdelafertz @PPTeamRafa @yuyacst @PacoDelMazo @OphCourse @PepeYTeo Ya no se necesita
neutro,Retweeted El Show de la Fertz (@elshowdelafertz):  Urge este material ahora mismo en colegio Rébsamen.  @yuyacst... https://t.co/kEKBnnvGfB
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @JannTM @SPCCDMX #URGENTE #CDMX #AyudaCDMX… https://t.co/QtxIMWHQbK
neutro,@yuyacst @werevertumorro @Wereverwero @CaELiKe @ElJuanpaZurita @jucaviapri @nathcampost @ChumelTorres https://t.co/vCGBCRy1C0
neutro,@yuyacst  https://t.co/1M4osoxRBx
positivo,"@yuyacst Hola, te quiero mas 💙"
positivo,"@erikaaldanapty @CH14_ @uggzo @yuyacst Me llena el corazón de alegría todo su amor por nosotros, sepan desde ya que… https://t.co/xshOVqSxnF"
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @JannTM @SPCCDMX #URGENTE #CDMX #AyudaCDMX… https://t.co/uvbotnVT9l
neutro,@ChumelTorres @nathcampost @yuyacst  @gissellekuri  @werevertumorro @LuisitoComunica @DebRyanShow @LosRules… https://t.co/TRCQcNJGuz
neutro,@elshowdelafertz @OphCourse @yuyacst @PacoDelMazo @PepeYTeo Ya se llevó quiten el tuit plis
neutro,#sismo #temblor #condesa #roma #cdmx #morelos @ChumelTorres @werevertumorro @ElJuanpaZurita @CaELiKe @yuyacst… https://t.co/3rqYwor58F
neutro,@meelarguelles @DhasiaWezka @yuyacst @ChumelTorres @nathcampost @DaniellBautista @elcapiperez @effectmx… https://t.co/rSHG0ASuA2
neutro,@BuzzFeedMexico @RealGDT @GaelGarciaB @EmilioAlvarezI @diegoluna_ @yuyacst @SaulHernandezE Aquí más imágenes de com… https://t.co/8Kw2p2fFh2
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @JannTM @SPCCDMX #URGENTE #CDMX #AyudaCDMX… https://t.co/6RSTKS1b9m
neutro,@lopezdoriga @yuyacst Escuela dañada en la delegación V. Carranza (Artemio de Valle Arizpe) https://t.co/r3tsmjvpRm
neutro,RT POR FAVOR @linea_caliente @yuyacst @_Vianny_ @maire_wink @ChumelTorres https://t.co/chOqKe97v4
neutro,"Hay que hacer conciencia, no es publicación mía. @DhasiaWezka @yuyacst @ChumelTorres @nathcampost @DaniellBautista… https://t.co/DwGqrqjJSo"
neutro,@JezhelSonora @DebRyanShow @Loschotgun @YayoGutierrez @Piniaexpress @yuyacst @SoyBienMamon No olvidemos a nuestros… https://t.co/M55TwvyXJs
neutro,"@yuyacst por favor, #ayudaMorelos los que no tienen palomita necesitas mucha #ayuda cobijas comida material de cura… https://t.co/xKvSiag6Lj"
neutro,@uggzo @yuyacst @betopasillas @Hectorlealvlogs @DhasiaWezka @YosStoP @EvestherYT @EvaDeMetal @GOMITA_OFICIAL… https://t.co/D7oZKujTFh
neutro,@Faitels0n_ESPN @odin_ciani @PaoPoulain @yuyacst Porfa retwiteen esto para que no quieran lucrar ccp partidos polit… https://t.co/Bf8GjzSgAN
positivo,@rix @DebRyanShow @YosStoP @CaELiKe @PPTeamRafa @PPTeamLesslie @PPTeamKaren  @yuyacst @Sergecast @betopasillas… https://t.co/LgdulbUC4t
neutro,@marcelaguirado @vince_miranda @Carmenbaque @jucaviapri @yuyacst @_CarlosRivera @nadiamusica #Difundan… https://t.co/gr6yOZJywe
neutro,"@yuyacst Me siento especial por difundir información, me gustaría salir corriendo hacia el sur de voluntaria"
neutro,#FuerzaMexico #SomosMexico #Mexicanosfuertes @monlaferte @yuyacst @lopezdoriga @maire_wink @MarialeOficial… https://t.co/Rrwio1JltF
neutro,"@yuyacst  Hola Yuyita, Hueyapan, Morelos también necesita ayuda, el 80% de la población perdió su hogar 😢 por favor ayuda 😢"
positivo,@cachaito235 @Jerry05260962 Inste @yuyacst es una loquilla :v
neutro,@octaviaporto @ixpanea @marcelaamq @Cajafresca @yuyacst https://t.co/fV6mHBKfUq
neutro,@yanlizandro @jimenez_rolda @elultimovikingo @LuAlejandra29 @MaireWink @EvaDeMetal @NoMaminBlue @yuyacst https://t.co/bPtkUtS0h2
positivo,@yuyacst Compartan 🙌🏻 https://t.co/SubY3ELF4V
positivo,#AyudaMorelos @CaELiKe @PlaticaPolinesi @PPTeamRafa @PPTeamLesslie @PPTeamKaren  @YosStoP @yuyacst @SKabecheTV… https://t.co/jVYk8t96nU
positivo,@OMGitsGalaBelle @lavecinarubia @yuyacst mira lo que encontré 😘
neutro,@Al3jandraGuzman @programa_hoy @ximenaNR @GalileaMontijo @Kaffievillano @AndreaLegarreta @yuyacst @OficialYuri por… https://t.co/Z69UFfkiy9
neutro,@HistoriaEnFotos @DebRyanShow  porfaaaa @yuyacst  @ChumelTorres
neutro,#sismocdmx #retweet @yuyacst @dross @OphCourse @denisemaerker @JannTM @SPCCDMX #URGENTE #CDMX #AyudaCDMX… https://t.co/1wrWWV0NUD
